student_id,first_name,last_name,email,phone,gender,age,department_id,department,teacher_id,semester,cgpa,attendance,status,address,admission_year,created_at
S001740,David,Everett,student1740@edupredict.com,03855684033,Female,26,DEP019,Chemistry,T00160,5,3.04,73.0,Active,"53554 Nelson Estate, Mitchellport, UT 14860",2024.0,2026-08-08 12:39:52.766
S001741,Donna,Edwards,student1741@edupredict.com,03987213778,Male,18,DEP018,Physics,T00230,1,3.08,51.0,Active,"0455 Jason Overpass Suite 913, Cheyennebury, MI 90505",2026.0,2026-08-08 12:39:52.767
S001742,Mark,Robinson,student1742@edupredict.com,03826538306,Male,28,DEP011,Marketing,T00218,3,2.95,87.0,Active,"21146 John Club, East Jennyport, FL 85171",2023.0,2026-08-08 12:39:52.769
S001743,Jenna,Scott,student1743@edupredict.com,03265983663,Male,22,DEP016,Architecture,T00234,4,2.12,69.0,Active,"PSC 9609, Box 1597, APO AP 72706",2026.0,2026-08-08 12:39:52.769
S001744,Melissa,Cunningham,student1744@edupredict.com,03500718642,Male,18,DEP005,Data Science,T00068,8,3.44,86.0,Active,"Unit 0516 Box 2057, DPO AP 35045",2026.0,2026-08-08 12:39:52.769
S001745,Barbara,Greene,student1745@edupredict.com,03541617610,Female,26,DEP019,Chemistry,T00044,5,3.24,67.0,Active,"547 Schwartz Port Apt. 942, Tapiaport, WA 83187",2025.0,2026-08-08 12:39:52.770
S001746,Jill,Gibbs,student1746@edupredict.com,03348494933,Female,23,DEP017,Mathematics,T00139,2,3.48,57.0,Active,"85264 Graham Lake Suite 537, Willisfurt, NE 34610",2022.0,2026-08-08 12:39:52.771
S001747,Rebekah,Scott,student1747@edupredict.com,03815598508,Male,22,DEP001,Computer Science,T00098,1,2.2,97.0,Inactive,"USNS Higgins, FPO AE 86375",2024.0,2026-08-08 12:39:52.772
S001748,Melissa,King,student1748@edupredict.com,03373319271,Female,24,DEP020,Biology,T00179,2,3.02,71.0,Active,"70701 Michael Well Apt. 617, Brandonborough, IN 83311",2026.0,2026-08-08 12:39:52.772
S001749,Leslie,Hayes,student1749@edupredict.com,03173075816,Female,24,DEP002,Software Engineering,T00101,4,3.53,56.0,Active,"PSC 6817, Box 2722, APO AE 29716",2021.0,2026-08-08 12:39:52.773
S001750,Leah,Pierce,student1750@edupredict.com,03967690399,Male,21,DEP012,Management,T00272,8,2.39,58.0,Inactive,"54782 Cynthia Dam Suite 141, New Katie, AZ 29699",2022.0,2026-08-08 12:39:52.773
S001751,Seth,Robinson,student1751@edupredict.com,03792032626,Male,23,DEP016,Architecture,T00118,2,3.46,75.0,Active,"19835 Barbara Fort, Josemouth, WV 11770",2023.0,2026-08-08 12:39:52.774
S001752,Judy,Boyd,student1752@edupredict.com,03289598950,Female,22,DEP017,Mathematics,T00108,6,2.21,62.0,Active,"0236 Bolton Camp Suite 799, East David, MO 53311",2026.0,2026-08-08 12:39:53.929
S001753,Chad,Singleton,student1753@edupredict.com,03655466443,Male,24,DEP008,Accounting,T00217,6,3.04,97.0,Active,"4604 Jacobs Road Suite 953, Hodgesfort, PA 43117",2022.0,2026-08-08 12:39:53.931
S001754,Adrienne,Smith,student1754@edupredict.com,03583721351,Female,19,DEP003,Information Technology,T00123,5,2.76,84.0,Active,"3512 Chase Station Apt. 375, Charlesfort, TN 33314",2022.0,2026-08-08 12:39:53.931
S001755,Lori,Klein,student1755@edupredict.com,03486488842,Female,22,DEP015,Civil Engineering,T00211,7,4.0,57.0,Active,"174 Andrew Springs Suite 346, Port Kimberlychester, DC 03924",2021.0,2026-08-08 12:39:53.932
S001756,Daniel,Todd,student1756@edupredict.com,03696589425,Male,23,DEP007,Business Administration,T00177,3,2.51,84.0,Active,"926 Lori Estate, Williamsonhaven, CT 77434",2022.0,2026-08-08 12:39:53.933
S001757,Thomas,Rocha,student1757@edupredict.com,03949560113,Female,22,DEP020,Biology,T00080,2,2.66,82.0,Active,"79776 Willis Unions, East Chase, AL 04088",2022.0,2026-08-08 12:39:53.934
S001758,Donna,Mitchell,student1758@edupredict.com,03187809654,Male,18,DEP009,Finance,T00100,4,2.93,79.0,Active,"94535 Tamara Cove, Jameschester, AS 76393",2026.0,2026-08-08 12:39:53.934
S001759,Elizabeth,Morgan,student1759@edupredict.com,03977681357,Male,27,DEP013,Electrical Engineering,T00213,1,2.45,61.0,Active,"2740 Tammy Ports, Daniellemouth, MP 09953",2026.0,2026-08-08 12:39:53.935
S001760,Lauren,Mckee,student1760@edupredict.com,03937893924,Female,21,DEP003,Information Technology,T00123,4,2.4,94.0,Active,"748 Jeffrey Lights, Vickiport, DC 55210",2026.0,2026-08-08 12:39:53.936
S001761,Karen,Rivera,student1761@edupredict.com,03328200010,Male,20,DEP018,Physics,T00185,2,2.8,94.0,Active,"54921 Robert Fort, Danashire, SC 42910",2022.0,2026-08-08 12:39:53.937
S001762,Jonathan,Hicks,student1762@edupredict.com,03424275195,Male,26,DEP012,Management,T00248,1,3.35,63.0,Inactive,"85437 Denise Isle Suite 653, East Sierrabury, IL 70226",2023.0,2026-08-08 12:39:53.938
S001763,Rachel,Butler,student1763@edupredict.com,03151773088,Female,28,DEP007,Business Administration,T00141,4,3.59,89.0,Active,"856 Fernandez Cliff, South Megan, LA 41392",2024.0,2026-08-08 12:39:53.938
S001764,Robert,Rojas,student1764@edupredict.com,03358995369,Female,22,DEP010,Economics,T00224,4,2.8,59.0,Active,"918 Samuel Groves, Samuelbury, NM 69339",2023.0,2026-08-08 12:39:53.939
S001765,Kimberly,Alvarez,student1765@edupredict.com,03899416548,Male,23,DEP004,Artificial Intelligence,T00281,8,3.83,56.0,Active,"98417 Carla Flat, Hillland, LA 90921",2023.0,2026-08-08 12:39:53.940
S001766,Amy,Phillips,student1766@edupredict.com,03281077081,Female,26,DEP020,Biology,T00116,8,3.89,96.0,Active,"150 Goodman Circles Apt. 666, Lake Erika, MI 44644",2023.0,2026-08-08 12:39:53.940
S001767,Cody,Campbell,student1767@edupredict.com,03729242680,Female,28,DEP014,Mechanical Engineering,T00243,2,3.87,94.0,Active,"483 Lopez Meadows, Andersonmouth, CO 28747",2025.0,2026-08-08 12:39:53.941
S001768,Anthony,Doyle,student1768@edupredict.com,03807477754,Male,23,DEP005,Data Science,T00027,2,3.37,96.0,Active,"796 Barbara Island, New Kim, SD 93657",2025.0,2026-08-08 12:39:53.942
S001769,Destiny,Reid,student1769@edupredict.com,03913925170,Female,25,DEP006,Cyber Security,T00169,1,3.32,57.0,Active,"335 Maddox Parkways Suite 928, Aguilarview, MI 33861",2021.0,2026-08-08 12:39:53.943
S001770,Melissa,Sullivan,student1770@edupredict.com,03418609220,Male,20,DEP002,Software Engineering,T00295,5,3.97,82.0,Active,"54085 Sonya Station, West Amyside, MT 63343",2023.0,2026-08-08 12:39:53.943
S001771,Timothy,Alvarado,student1771@edupredict.com,03901494328,Male,18,DEP013,Electrical Engineering,T00167,2,2.03,87.0,Active,"040 Robbins Lakes Suite 475, Hortonton, CO 13860",2024.0,2026-08-08 12:39:53.944
S001772,Taylor,Harrison,student1772@edupredict.com,03969519051,Male,23,DEP016,Architecture,T00158,6,3.91,87.0,Active,"3933 David Mountains Suite 439, Deanburgh, NJ 18148",2022.0,2026-08-08 12:39:53.945
S001773,Patricia,Shields,student1773@edupredict.com,03287560321,Male,28,DEP009,Finance,T00264,1,3.47,59.0,Active,"54395 Martin Road Suite 956, Lake Johnberg, GA 98304",2021.0,2026-08-08 12:39:53.946
S001774,Robert,Moore,student1774@edupredict.com,03671696757,Female,23,DEP016,Architecture,T00158,3,3.31,60.0,Active,"0747 Fisher Trace, Herreraport, IN 47936",2022.0,2026-08-08 12:39:53.947
S001775,Sean,Roberts,student1775@edupredict.com,03848361148,Female,20,DEP015,Civil Engineering,T00121,7,2.16,68.0,Active,"66399 Smith Dam Suite 784, Port Robert, AZ 61372",2025.0,2026-08-08 12:39:53.947
S001776,Lisa,Tate,student1776@edupredict.com,03769674488,Male,27,DEP005,Data Science,T00022,6,2.3,89.0,Active,"19417 Ayala Freeway Apt. 060, Scottshire, CT 21436",2024.0,2026-08-08 12:39:53.948
S001777,Jon,Simon,student1777@edupredict.com,03134919946,Male,26,DEP011,Marketing,T00133,8,2.54,70.0,Inactive,"6779 Martin Tunnel Apt. 569, Michaelstad, KY 45145",2022.0,2026-08-08 12:39:53.949
S001778,Bryan,Hendrix,student1778@edupredict.com,03600575586,Female,25,DEP007,Business Administration,T00242,3,2.12,79.0,Active,"891 Rachel Corners, Johnsonfort, KS 72669",2024.0,2026-08-08 12:39:53.950
S001779,Sandra,Palmer,student1779@edupredict.com,03818695831,Male,24,DEP020,Biology,T00034,8,3.18,65.0,Active,"62552 Lawrence Brook, Port Andrew, IL 82008",2023.0,2026-08-08 12:39:53.951
S001780,Sheena,Martinez,student1780@edupredict.com,03202963054,Male,28,DEP001,Computer Science,T00296,4,2.8,95.0,Active,"5142 Lee Islands, Reillyburgh, GA 68290",2026.0,2026-08-08 12:39:53.952
S001781,Christopher,Olsen,student1781@edupredict.com,03162531621,Female,19,DEP004,Artificial Intelligence,T00290,6,3.72,83.0,Active,"USNV Lopez, FPO AE 02294",2022.0,2026-08-08 12:39:53.952
S001782,Laura,Price,student1782@edupredict.com,03860212779,Male,20,DEP002,Software Engineering,T00295,7,2.7,72.0,Active,"68058 Elizabeth Rapids, East John, KS 66768",2023.0,2026-08-08 12:39:53.953
S001783,Madeline,Davis,student1783@edupredict.com,03310241867,Female,19,DEP013,Electrical Engineering,T00291,5,3.61,50.0,Active,"07323 Snyder Light, North Michael, TX 38894",2021.0,2026-08-08 12:39:53.954
S001784,James,Smith,student1784@edupredict.com,03659882838,Male,20,DEP006,Cyber Security,T00229,5,3.83,97.0,Active,"68953 Julie Roads Suite 654, Johnsonburgh, PW 95103",2022.0,2026-08-08 12:39:53.955
S001785,Erin,Franklin,student1785@edupredict.com,03633448346,Female,22,DEP017,Mathematics,T00131,8,3.2,70.0,Active,"86116 Lawson Ramp, Robertburgh, WV 24234",2025.0,2026-08-08 12:39:53.956
S001786,Duane,Friedman,student1786@edupredict.com,03636927790,Male,28,DEP007,Business Administration,T00014,5,3.37,92.0,Active,"7582 Amy Point Suite 193, Griffintown, ME 36480",2021.0,2026-08-08 12:39:53.956
S001787,Ashley,Miller,student1787@edupredict.com,03441041722,Male,20,DEP015,Civil Engineering,T00170,2,2.32,89.0,Active,"7571 Hodge Forges Apt. 197, Hughesview, AS 70887",2022.0,2026-08-08 12:39:53.957
S001788,Samantha,Beard,student1788@edupredict.com,03265112852,Male,28,DEP010,Economics,T00155,4,3.53,99.0,Active,"538 Santos Stream, Williamsmouth, IL 61749",2022.0,2026-08-08 12:39:53.958
S001789,Tracy,Daugherty,student1789@edupredict.com,03912154599,Male,20,DEP005,Data Science,T00258,3,2.81,100.0,Active,"89619 Brown Key, Jonathanview, LA 68048",2021.0,2026-08-08 12:39:53.959
S001790,Nicole,Macdonald,student1790@edupredict.com,03531812748,Male,19,DEP004,Artificial Intelligence,T00067,5,2.53,90.0,Active,"PSC 9696, Box 3782, APO AP 66952",2023.0,2026-08-08 12:39:53.959
S001791,Heather,Chavez,student1791@edupredict.com,03584259343,Male,21,DEP011,Marketing,T00011,1,3.55,83.0,Active,"007 Fuller Shore Apt. 688, North Lisaland, OR 15162",2023.0,2026-08-08 12:39:53.960
S001792,Jody,Carter,student1792@edupredict.com,03522078763,Male,24,DEP003,Information Technology,T00051,5,3.61,98.0,Inactive,"518 Guerra Groves Apt. 224, Ivanfort, ME 11786",2022.0,2026-08-08 12:39:53.961
S001793,Christina,Cox,student1793@edupredict.com,03948248132,Male,28,DEP020,Biology,T00112,1,3.76,88.0,Inactive,"81230 Ramirez Hill, Roblesbury, VA 46068",2023.0,2026-08-08 12:39:53.962
S001794,Denise,Shelton,student1794@edupredict.com,03639688357,Female,24,DEP006,Cyber Security,T00256,6,3.09,70.0,Active,"58305 Joseph Ville, Nelsonview, AL 24733",2024.0,2026-08-08 12:39:53.963
S001795,Jason,Proctor,student1795@edupredict.com,03255289811,Male,21,DEP017,Mathematics,T00161,7,3.11,92.0,Active,"5262 Eric Junctions, South Katherineland, NE 93542",2025.0,2026-08-08 12:39:54.378
S001796,Nicholas,Meadows,student1796@edupredict.com,03752651842,Male,22,DEP010,Economics,T00168,2,3.22,65.0,Active,"88957 Jennifer Corners Apt. 890, Murrayport, WA 09575",2026.0,2026-08-08 12:39:54.379
S001797,Bryan,Mitchell,student1797@edupredict.com,03253106952,Male,20,DEP011,Marketing,T00011,6,3.16,71.0,Active,"55895 Mercado Cove, South Ashleyfort, IL 16508",2023.0,2026-08-08 12:39:54.380
S001798,Tiffany,Adams,student1798@edupredict.com,03666944763,Male,28,DEP012,Management,T00232,5,3.5,57.0,Active,"PSC 9975, Box 5835, APO AP 12345",2023.0,2026-08-08 12:39:54.380
S001799,John,Bailey,student1799@edupredict.com,03583390689,Female,25,DEP020,Biology,T00112,1,2.47,79.0,Active,"7147 Simmons Mountain, East Pamelaport, GA 76712",2023.0,2026-08-08 12:39:54.381
S001800,Charles,Cook,student1800@edupredict.com,03219035122,Male,22,DEP019,Chemistry,T00198,3,2.71,55.0,Active,"9235 Mary Oval, Barryhaven, UT 87382",2025.0,2026-08-08 12:39:54.382
S001801,Christopher,Frederick,student1801@edupredict.com,03607468862,Female,28,DEP013,Electrical Engineering,T00030,2,2.44,88.0,Active,"4320 Oliver Spurs, West Leslie, OR 48496",2023.0,2026-08-08 12:39:54.384
S001802,Gary,Garcia,student1802@edupredict.com,03385941998,Male,26,DEP009,Finance,T00021,8,2.07,56.0,Active,"61463 Katie Light, Sharpfurt, MH 64988",2023.0,2026-08-08 12:39:54.384
S001803,Natalie,Grimes,student1803@edupredict.com,03750289367,Male,18,DEP017,Mathematics,T00239,4,2.69,97.0,Active,"877 Jimmy Curve, Jamesshire, AL 56927",2022.0,2026-08-08 12:39:54.386
S001804,Aaron,West,student1804@edupredict.com,03926152482,Male,28,DEP019,Chemistry,T00198,7,3.4,55.0,Active,"251 Rose Villages Apt. 501, South Brett, OR 23442",2022.0,2026-08-08 12:39:54.386
S001805,Jennifer,Forbes,student1805@edupredict.com,03639417176,Male,28,DEP003,Information Technology,T00123,5,2.47,73.0,Active,"77679 Schroeder Trail Apt. 714, Johnmouth, KY 36839",2026.0,2026-08-08 12:39:54.387
S001806,Chelsey,Brown,student1806@edupredict.com,03929435610,Male,21,DEP012,Management,T00041,7,2.92,82.0,Active,"6250 Williams Skyway Suite 925, New Ryan, ME 73820",2023.0,2026-08-08 12:39:54.388
S001807,Joseph,Smith,student1807@edupredict.com,03102255300,Male,25,DEP011,Marketing,T00011,5,3.79,96.0,Active,"0086 Stephenson Mountains, Port Vanessa, LA 73481",2023.0,2026-08-08 12:39:54.389
S001808,Stephen,Pham,student1808@edupredict.com,03591767974,Female,25,DEP002,Software Engineering,T00101,1,2.9,100.0,Active,"7188 Hicks Park Apt. 047, West Grant, UT 16785",2024.0,2026-08-08 12:39:54.390
S001809,Rebecca,Chapman,student1809@edupredict.com,03176405697,Male,21,DEP007,Business Administration,T00124,4,3.09,93.0,Inactive,"2409 Joshua Estate, Shawtown, OR 19648",2023.0,2026-08-08 12:39:54.391
S001810,Steve,Cook,student1810@edupredict.com,03880929228,Male,22,DEP004,Artificial Intelligence,T00290,6,2.88,68.0,Active,"PSC 0303, Box 6580, APO AP 00721",2024.0,2026-08-08 12:39:54.391
S001811,Kathy,Moore,student1811@edupredict.com,03831448149,Female,24,DEP003,Information Technology,T00012,7,2.4,100.0,Active,"686 Hanson Mews, Port Christophermouth, LA 80623",2024.0,2026-08-08 12:39:54.392
S001812,Christopher,Harvey,student1812@edupredict.com,03698142493,Male,24,DEP009,Finance,T00076,4,2.36,87.0,Inactive,"USS Bartlett, FPO AA 79426",2022.0,2026-08-08 12:39:54.392
S001813,Ernest,Klein,student1813@edupredict.com,03764871317,Male,18,DEP018,Physics,T00230,8,2.09,77.0,Active,"518 Ross Park, Coreystad, MH 42401",2023.0,2026-08-08 12:39:54.393
S001814,Diana,Palmer,student1814@edupredict.com,03845470360,Female,24,DEP020,Biology,T00201,5,2.99,86.0,Active,"96720 Megan Hill, Steventon, FM 66084",2025.0,2026-08-08 12:39:54.394
S001815,Edward,Larson,student1815@edupredict.com,03326767524,Female,21,DEP004,Artificial Intelligence,T00285,1,3.6,74.0,Active,"440 Anna Mountains Suite 293, Port Charles, NM 70628",2022.0,2026-08-08 12:39:54.394
S001816,Edwin,Ryan,student1816@edupredict.com,03894649747,Female,18,DEP009,Finance,T00021,2,2.7,64.0,Active,"6206 Brittany Pike Apt. 753, Lake David, VT 58047",2021.0,2026-08-08 12:39:54.395
S001817,Dustin,Brooks,student1817@edupredict.com,03830812940,Male,20,DEP010,Economics,T00168,5,2.39,65.0,Active,"441 Villarreal Trace, South Jamesfurt, PA 00694",2026.0,2026-08-08 12:39:54.396
S001818,Kimberly,Arroyo,student1818@edupredict.com,03804677754,Female,23,DEP002,Software Engineering,T00292,3,3.88,86.0,Active,"645 Matthew Knoll Suite 672, New Jesus, DE 60602",2021.0,2026-08-08 12:39:54.397
S001819,Brian,Miller,student1819@edupredict.com,03928097009,Male,25,DEP005,Data Science,T00093,2,3.27,80.0,Active,"3272 Smith Rue, South Laura, PA 21258",2025.0,2026-08-08 12:39:54.398
S001820,Alexander,Johnson,student1820@edupredict.com,03214359916,Male,25,DEP017,Mathematics,T00206,2,2.15,98.0,Active,"USNS Gonzalez, FPO AE 80912",2024.0,2026-08-08 12:39:54.398
S001821,Matthew,Jackson,student1821@edupredict.com,03609837247,Female,23,DEP012,Management,T00094,3,2.51,87.0,Active,"85578 Andrea Park Suite 623, North Derek, MI 57182",2024.0,2026-08-08 12:39:54.399
S001822,Michelle,Cortez,student1822@edupredict.com,03495837592,Male,24,DEP018,Physics,T00251,8,2.92,74.0,Active,"86990 Angela Isle Suite 314, Lanceton, PW 19872",2024.0,2026-08-08 12:39:54.400
S001823,Morgan,Johnson,student1823@edupredict.com,03355393661,Male,21,DEP017,Mathematics,T00053,3,3.87,95.0,Active,"Unit 1552 Box 6536, DPO AA 06739",2026.0,2026-08-08 12:39:54.400
S001824,Allen,Green,student1824@edupredict.com,03597101110,Male,24,DEP017,Mathematics,T00239,4,3.11,60.0,Active,"Unit 0240 Box 9230, DPO AE 25001",2026.0,2026-08-08 12:39:54.400
S001825,Terry,Blair,student1825@edupredict.com,03410784289,Female,23,DEP008,Accounting,T00208,8,3.63,66.0,Active,"470 Harrison Mountains, Dennismouth, ME 90031",2023.0,2026-08-08 12:39:54.401
S001826,Katrina,Jarvis,student1826@edupredict.com,03879792821,Female,23,DEP004,Artificial Intelligence,T00067,6,2.98,73.0,Active,"632 Gray Creek, South Johnhaven, VA 78716",2025.0,2026-08-08 12:39:54.402
S001827,Stacy,Dominguez,student1827@edupredict.com,03279199367,Female,19,DEP013,Electrical Engineering,T00066,4,2.45,62.0,Active,"2095 Davis Oval, Carrollfort, MN 28966",2026.0,2026-08-08 12:39:54.403
S001828,Tammy,Schmidt,student1828@edupredict.com,03933006971,Female,24,DEP012,Management,T00102,4,2.92,58.0,Active,"6725 Taylor Circle Apt. 029, Davidmouth, NE 40719",2021.0,2026-08-08 12:39:54.403
S001829,Katrina,Brady,student1829@edupredict.com,03146312320,Male,25,DEP013,Electrical Engineering,T00273,2,2.73,78.0,Active,"188 Bell Pine Suite 270, South Michael, NC 83785",2026.0,2026-08-08 12:39:54.404
S001830,Jasmine,Hanson,student1830@edupredict.com,03656965752,Female,18,DEP018,Physics,T00185,5,3.11,55.0,Active,"178 Moran Coves, Gallegoschester, SC 84979",2023.0,2026-08-08 12:39:54.405
S001831,Paige,Johnson,student1831@edupredict.com,03936213422,Female,23,DEP011,Marketing,T00222,7,3.8,76.0,Active,"05959 Fisher Islands Apt. 670, New Crystal, PA 18071",2022.0,2026-08-08 12:39:54.406
S001832,Steven,Nelson,student1832@edupredict.com,03441900255,Male,20,DEP005,Data Science,T00214,1,2.48,75.0,Active,"4810 Alison Port Apt. 787, West Juliehaven, MI 52309",2023.0,2026-08-08 12:39:54.406
S001833,Jasmine,Glover,student1833@edupredict.com,03416359402,Male,22,DEP018,Physics,T00016,2,2.27,76.0,Active,"834 Amy Port Apt. 638, Andersonmouth, MP 39069",2024.0,2026-08-08 12:39:54.407
S001834,Andre,Koch,student1834@edupredict.com,03362971717,Male,23,DEP015,Civil Engineering,T00025,4,3.03,63.0,Active,"992 Powell Crest, North Alexis, TX 30285",2024.0,2026-08-08 12:39:54.408
S001835,Kenneth,Cooper,student1835@edupredict.com,03656224493,Female,28,DEP003,Information Technology,T00111,6,3.67,81.0,Active,"47041 Garcia Port Apt. 535, West Robertton, NC 60251",2022.0,2026-08-08 12:39:54.409
S001836,Steven,Hudson,student1836@edupredict.com,03402088894,Male,20,DEP020,Biology,T00159,4,2.14,76.0,Active,"91527 Kathryn Walks Apt. 209, Jenniferfort, OH 43263",2024.0,2026-08-08 12:39:54.410
S001837,Julie,Craig,student1837@edupredict.com,03542804821,Male,20,DEP017,Mathematics,T00085,1,2.25,85.0,Active,"15770 Jeffrey Lakes, South Mary, MP 78426",2022.0,2026-08-08 12:39:54.410
S001838,Kelly,Nelson,student1838@edupredict.com,03223318926,Male,25,DEP008,Accounting,T00013,4,2.16,95.0,Active,"63426 Martha View, Cameronhaven, KY 50018",2021.0,2026-08-08 12:39:54.411
S001839,Mark,Sanchez,student1839@edupredict.com,03273094398,Male,22,DEP014,Mechanical Engineering,T00142,1,2.47,82.0,Active,"4319 Paige Falls Apt. 754, Ericfort, HI 15771",2023.0,2026-08-08 12:39:54.412
S001840,Paul,Alexander,student1840@edupredict.com,03321391692,Male,25,DEP014,Mechanical Engineering,T00202,7,3.06,54.0,Active,"620 Monique Stravenue Apt. 403, South Victoriahaven, SC 95412",2025.0,2026-08-08 12:39:54.412
S001841,Kimberly,Fowler,student1841@edupredict.com,03273604131,Female,25,DEP020,Biology,T00203,1,2.68,56.0,Active,"Unit 6182 Box 9088, DPO AP 89080",2021.0,2026-08-08 12:39:55.631
S001842,Michael,Gonzalez,student1842@edupredict.com,03442090950,Male,21,DEP004,Artificial Intelligence,T00067,6,3.43,83.0,Active,"93970 Erica Spurs, Rossfort, AR 61052",2026.0,2026-08-08 12:39:55.640
